"Major","Style","Year","Genre","OwnSingles","OwnSinglesLagged","PortfolioSize","Performance","Diversification","Demand","IndieSingles","MajorSingles","Proliferation","Complexity"
"universal","new-wave",2005,"rock",0,1,17,0,0.0752,0,0,0,0,3.78283181756109
"warner","new-wave",2005,"rock",0,0,7,0,0.14,0,0,0,1,3.78283181756109
"emi","new-wave",2005,"rock",0,0,8,0,0.164444444444444,0,0,0,1,3.78283181756109
"sony","new-wave",2006,"rock",0,0,7,0,0.0844444444444444,0,1,0,0,4.26509691755927
"universal","new-wave",2006,"rock",1,0,31,0,0.0664036817882972,0,1,0,0,4.26509691755927
"warner","new-wave",2006,"rock",0,0,8,0,0.140495867768595,0,1,0,0,4.26509691755927
"emi","new-wave",2006,"rock",0,0,12,0,0.07,0,1,0,0,4.26509691755927
"sony","new-wave",2007,"rock",0,0,10,0,0.1015625,0,0,0,1,5.09936866193916
"universal","new-wave",2007,"rock",0,1,23,0,0.0991398822996831,0,0,0,0,5.09936866193916
"warner","new-wave",2007,"rock",0,0,12,0,0.12962962962963,0,0,0,1,5.09936866193916
"emi","new-wave",2007,"rock",0,0,14,0,0.0915576694411415,0,0,0,1,5.09936866193916
"sony","new-wave",2008,"rock",0,0,5,0,0.135802469135802,0,0,0,0,4.07453376013474
"universal","new-wave",2008,"rock",1,0,35,0,0.0687077251690993,0,0,0,0,4.07453376013474
"warner","new-wave",2008,"rock",0,0,10,0,0.163265306122449,0,0,0,0,4.07453376013474
"emi","new-wave",2008,"rock",0,0,8,0,0.125,0,0,0,0,4.07453376013474
"sony","new-wave",2009,"rock",0,0,9,0,0.0987654320987654,0,4,0,1,3.89510110395024
"universal","new-wave",2009,"rock",0,1,26,0,0.087962962962963,0,4,0,0,3.89510110395024
"warner","new-wave",2009,"rock",0,0,7,0,0.0918367346938776,0,4,0,1,3.89510110395024
"emi","new-wave",2009,"rock",0,0,13,0,0.1072,0,4,0,1,3.89510110395024
"sony","new-wave",2010,"rock",0,0,6,0,0.222222222222222,0,3,0,0,5.47838443119761
"universal","new-wave",2010,"rock",0,0,20,0,0.112426035502959,0,3,0,0,5.47838443119761
"warner","new-wave",2010,"rock",0,0,4,0,0.135802469135802,0,3,0,0,5.47838443119761
"emi","new-wave",2010,"rock",0,0,11,0,0.1640625,0,3,0,0,5.47838443119761
"sony","new-wave",2011,"rock",0,0,4,0,0.12396694214876,0,2,0,0,5.75553216286463
"universal","new-wave",2011,"rock",0,0,17,0,0.179584120982987,0,2,0,0,5.75553216286463
"warner","new-wave",2011,"rock",0,0,11,0,0.137777777777778,0,2,0,0,5.75553216286463
"emi","new-wave",2011,"rock",0,0,8,0,0.152777777777778,0,2,0,0,5.75553216286463
"sony","new-wave",2012,"rock",0,0,9,0,0.0816326530612245,0,1,0,0,0
"universal","new-wave",2012,"rock",0,0,22,0,0.150510204081633,0,1,0,0,0
"warner","new-wave",2012,"rock",0,0,0,0,0,0,1,0,0,0
"sony","new-wave",2013,"rock",0,0,2,0,0,9.97,0,0,0,2.84182370199526
"universal","new-wave",2013,"rock",0,0,11,0,0.1171875,9.97,0,0,0,2.84182370199526
"warner","new-wave",2013,"rock",1,0,5,0,0.140495867768595,9.97,0,0,0,2.84182370199526
"sony","new-wave",2014,"rock",0,0,3,0,0.333333333333333,20.89,1,0,1,0
"universal","new-wave",2014,"rock",0,0,6,0,0.111111111111111,20.89,1,0,1,0
"warner","new-wave",2014,"rock",0,1,3,20.89,0.25,20.89,1,0,0,0
"sony","trip-hop",2005,"electronic",0,0,1,0,1,0,0,0,0,4.5897167850629
"universal","trip-hop",2005,"electronic",0,0,17,0,0.0752,0,0,0,0,4.5897167850629
"warner","trip-hop",2005,"electronic",1,0,7,0,0.14,0,0,0,0,4.5897167850629
"emi","trip-hop",2005,"electronic",0,0,8,0,0.164444444444444,0,0,0,0,4.5897167850629
"sony","trip-hop",2006,"electronic",0,0,7,0,0.0844444444444444,0,1,0,1,5.25496032666722
"universal","trip-hop",2006,"electronic",0,0,31,0,0.0664036817882972,0,1,0,1,5.25496032666722
"warner","trip-hop",2006,"electronic",0,1,8,0,0.140495867768595,0,1,0,0,5.25496032666722
"emi","trip-hop",2006,"electronic",0,0,12,0,0.07,0,1,0,1,5.25496032666722
"sony","trip-hop",2007,"electronic",0,0,10,0,0.1015625,0,0,0,0,0
"universal","trip-hop",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,0,0
"warner","trip-hop",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,0,0
"emi","trip-hop",2007,"electronic",0,0,14,0,0.0915576694411415,0,0,0,0,0
"sony","trip-hop",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,4.85420209574148
"universal","trip-hop",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,4.85420209574148
"warner","trip-hop",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,4.85420209574148
"emi","trip-hop",2008,"electronic",0,0,8,0,0.125,0,0,0,0,4.85420209574148
"sony","trip-hop",2009,"electronic",0,0,9,0,0.0987654320987654,0,0,0,0,0
"universal","trip-hop",2009,"electronic",0,0,26,0,0.087962962962963,0,0,0,0,0
"warner","trip-hop",2009,"electronic",0,0,7,0,0.0918367346938776,0,0,0,0,0
"emi","trip-hop",2009,"electronic",0,0,13,0,0.1072,0,0,0,0,0
"sony","trip-hop",2010,"electronic",0,0,6,0,0.222222222222222,0,0,0,0,5.22566018092357
"universal","trip-hop",2010,"electronic",0,0,20,0,0.112426035502959,0,0,0,0,5.22566018092357
"warner","trip-hop",2010,"electronic",0,0,4,0,0.135802469135802,0,0,0,0,5.22566018092357
"emi","trip-hop",2010,"electronic",0,0,11,0,0.1640625,0,0,0,0,5.22566018092357
"sony","trip-hop",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,4.0285264310001
"universal","trip-hop",2011,"electronic",1,0,17,0,0.179584120982987,0,0,0,0,4.0285264310001
"warner","trip-hop",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,4.0285264310001
"emi","trip-hop",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,4.0285264310001
"sony","trip-hop",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,2,0
"universal","trip-hop",2012,"electronic",1,1,22,0,0.150510204081633,0,0,0,0,0
"warner","trip-hop",2012,"electronic",0,0,0,0,0,0,0,0,2,0
"sony","trip-hop",2013,"electronic",0,0,2,0,0,0,1,0,2,0
"universal","trip-hop",2013,"electronic",0,1,11,0,0.1171875,0,1,0,0,0
"warner","trip-hop",2013,"electronic",0,0,5,0,0.140495867768595,0,1,0,2,0
"sony","trip-hop",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","trip-hop",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","trip-hop",2014,"electronic",0,0,3,0,0.25,0,0,0,0,0
"sony","psychedelic-rock",2005,"rock",0,0,1,0,1,0,1,0,0,3.31829826641554
"universal","psychedelic-rock",2005,"rock",1,0,17,0,0.0752,0,1,0,0,3.31829826641554
"warner","psychedelic-rock",2005,"rock",0,0,7,0,0.14,0,1,0,0,3.31829826641554
"emi","psychedelic-rock",2005,"rock",0,0,8,0,0.164444444444444,0,1,0,0,3.31829826641554
"sony","psychedelic-rock",2006,"rock",0,0,7,0,0.0844444444444444,0.1,1,0,1,2.84838019780178
"universal","psychedelic-rock",2006,"rock",0,1,31,0,0.0664036817882972,0.1,1,0,0,2.84838019780178
"warner","psychedelic-rock",2006,"rock",0,0,8,0,0.140495867768595,0.1,1,0,1,2.84838019780178
"emi","psychedelic-rock",2006,"rock",0,0,12,0,0.07,0.1,1,0,1,2.84838019780178
"sony","psychedelic-rock",2007,"rock",0,0,10,0,0.1015625,0,2,0,0,0
"universal","psychedelic-rock",2007,"rock",0,0,23,0,0.0991398822996831,0,2,0,0,0
"warner","psychedelic-rock",2007,"rock",0,0,12,0,0.12962962962963,0,2,0,0,0
"emi","psychedelic-rock",2007,"rock",0,0,14,0,0.0915576694411415,0,2,0,0,0
"sony","psychedelic-rock",2008,"rock",0,0,5,0,0.135802469135802,0,2,0,0,0
"universal","psychedelic-rock",2008,"rock",0,0,35,0,0.0687077251690993,0,2,0,0,0
"warner","psychedelic-rock",2008,"rock",0,0,10,0,0.163265306122449,0,2,0,0,0
"emi","psychedelic-rock",2008,"rock",0,0,8,0,0.125,0,2,0,0,0
"sony","psychedelic-rock",2009,"rock",0,0,9,0,0.0987654320987654,0,3,0,0,0
"universal","psychedelic-rock",2009,"rock",0,0,26,0,0.087962962962963,0,3,0,0,0
"warner","psychedelic-rock",2009,"rock",0,0,7,0,0.0918367346938776,0,3,0,0,0
"emi","psychedelic-rock",2009,"rock",0,0,13,0,0.1072,0,3,0,0,0
"sony","psychedelic-rock",2010,"rock",1,0,6,0,0.222222222222222,0,1,0,0,3.2754142665428
"universal","psychedelic-rock",2010,"rock",0,0,20,0,0.112426035502959,0,1,0,0,3.2754142665428
"warner","psychedelic-rock",2010,"rock",0,0,4,0,0.135802469135802,0,1,0,0,3.2754142665428
"emi","psychedelic-rock",2010,"rock",0,0,11,0,0.1640625,0,1,0,0,3.2754142665428
"sony","psychedelic-rock",2011,"rock",1,1,4,0,0.12396694214876,0,5,0,0,3.2754142665428
"universal","psychedelic-rock",2011,"rock",0,0,17,0,0.179584120982987,0,5,0,1,3.2754142665428
"warner","psychedelic-rock",2011,"rock",0,0,11,0,0.137777777777778,0,5,0,1,3.2754142665428
"emi","psychedelic-rock",2011,"rock",0,0,8,0,0.152777777777778,0,5,0,1,3.2754142665428
"sony","psychedelic-rock",2012,"rock",0,1,9,0,0.0816326530612245,0,1,0,0,3.65000475032397
"universal","psychedelic-rock",2012,"rock",0,0,22,0,0.150510204081633,0,1,0,1,3.65000475032397
"warner","psychedelic-rock",2012,"rock",0,0,0,0,0,0,1,0,1,3.65000475032397
"sony","psychedelic-rock",2013,"rock",0,0,2,0,0,0,1,0,0,5.36830096547009
"universal","psychedelic-rock",2013,"rock",0,0,11,0,0.1171875,0,1,0,0,5.36830096547009
"warner","psychedelic-rock",2013,"rock",0,0,5,0,0.140495867768595,0,1,0,0,5.36830096547009
"sony","psychedelic-rock",2014,"rock",0,0,3,0,0.333333333333333,0,0,0,0,5.36830096547009
"universal","psychedelic-rock",2014,"rock",0,0,6,0,0.111111111111111,0,0,0,0,5.36830096547009
"warner","psychedelic-rock",2014,"rock",0,0,3,0,0.25,0,0,0,0,5.36830096547009
"sony","drum-n-bass",2005,"electronic",0,0,1,0,1,0,7,0,0,4.95273582972015
"universal","drum-n-bass",2005,"electronic",0,0,17,0,0.0752,0,7,0,0,4.95273582972015
"warner","drum-n-bass",2005,"electronic",0,0,7,0,0.14,0,7,0,0,4.95273582972015
"emi","drum-n-bass",2005,"electronic",0,0,8,0,0.164444444444444,0,7,0,0,4.95273582972015
"sony","drum-n-bass",2006,"electronic",0,0,7,0,0.0844444444444444,0,8,0,0,4.68279124197114
"universal","drum-n-bass",2006,"electronic",0,0,31,0,0.0664036817882972,0,8,0,0,4.68279124197114
"warner","drum-n-bass",2006,"electronic",0,0,8,0,0.140495867768595,0,8,0,0,4.68279124197114
"emi","drum-n-bass",2006,"electronic",0,0,12,0,0.07,0,8,0,0,4.68279124197114
"sony","drum-n-bass",2007,"electronic",0,0,10,0,0.1015625,0,8,0,0,4.73666495451091
"universal","drum-n-bass",2007,"electronic",0,0,23,0,0.0991398822996831,0,8,0,0,4.73666495451091
"warner","drum-n-bass",2007,"electronic",0,0,12,0,0.12962962962963,0,8,0,0,4.73666495451091
"emi","drum-n-bass",2007,"electronic",0,0,14,0,0.0915576694411415,0,8,0,0,4.73666495451091
"sony","drum-n-bass",2008,"electronic",0,0,5,0,0.135802469135802,0,5,0,0,5.36029568078912
"universal","drum-n-bass",2008,"electronic",0,0,35,0,0.0687077251690993,0,5,0,0,5.36029568078912
"warner","drum-n-bass",2008,"electronic",0,0,10,0,0.163265306122449,0,5,0,0,5.36029568078912
"emi","drum-n-bass",2008,"electronic",0,0,8,0,0.125,0,5,0,0,5.36029568078912
"sony","drum-n-bass",2009,"electronic",0,0,9,0,0.0987654320987654,0,3,0,0,5.43355208864925
"universal","drum-n-bass",2009,"electronic",0,0,26,0,0.087962962962963,0,3,0,0,5.43355208864925
"warner","drum-n-bass",2009,"electronic",0,0,7,0,0.0918367346938776,0,3,0,0,5.43355208864925
"emi","drum-n-bass",2009,"electronic",0,0,13,0,0.1072,0,3,0,0,5.43355208864925
"sony","drum-n-bass",2010,"electronic",0,0,6,0,0.222222222222222,0,6,0,0,4.81450636517029
"universal","drum-n-bass",2010,"electronic",0,0,20,0,0.112426035502959,0,6,0,0,4.81450636517029
"warner","drum-n-bass",2010,"electronic",0,0,4,0,0.135802469135802,0,6,0,0,4.81450636517029
"emi","drum-n-bass",2010,"electronic",0,0,11,0,0.1640625,0,6,0,0,4.81450636517029
"sony","drum-n-bass",2011,"electronic",0,0,4,0,0.12396694214876,0,4,0,0,5.29565062310704
"universal","drum-n-bass",2011,"electronic",0,0,17,0,0.179584120982987,0,4,0,0,5.29565062310704
"warner","drum-n-bass",2011,"electronic",0,0,11,0,0.137777777777778,0,4,0,0,5.29565062310704
"emi","drum-n-bass",2011,"electronic",1,0,8,0,0.152777777777778,0,4,0,0,5.29565062310704
"sony","drum-n-bass",2012,"electronic",0,0,9,0,0.0816326530612245,3.98,4,0,1,5.10508933487136
"universal","drum-n-bass",2012,"electronic",0,0,22,0,0.150510204081633,3.98,4,0,1,5.10508933487136
"warner","drum-n-bass",2012,"electronic",1,0,0,0,0,3.98,4,0,1,5.10508933487136
"sony","drum-n-bass",2013,"electronic",0,0,2,0,0,20.3,1,0,1,4.96532733846894
"universal","drum-n-bass",2013,"electronic",0,0,11,0,0.1171875,20.3,1,0,1,4.96532733846894
"warner","drum-n-bass",2013,"electronic",0,1,5,15.4,0.140495867768595,20.3,1,0,0,4.96532733846894
"sony","drum-n-bass",2014,"electronic",0,0,3,0,0.333333333333333,0,2,0,0,5.28004744956109
"universal","drum-n-bass",2014,"electronic",0,0,6,0,0.111111111111111,0,2,0,0,5.28004744956109
"warner","drum-n-bass",2014,"electronic",0,0,3,0,0.25,0,2,0,0,5.28004744956109
"sony","jazzdance",2005,"electronic",0,0,1,0,1,0,0,0,0,0
"universal","jazzdance",2005,"electronic",0,0,17,0,0.0752,0,0,0,0,0
"warner","jazzdance",2005,"electronic",0,0,7,0,0.14,0,0,0,0,0
"emi","jazzdance",2005,"electronic",0,0,8,0,0.164444444444444,0,0,0,0,0
"sony","jazzdance",2006,"electronic",0,0,7,0,0.0844444444444444,0,0,0,0,0
"universal","jazzdance",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,0,0
"warner","jazzdance",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,0,0
"emi","jazzdance",2006,"electronic",0,0,12,0,0.07,0,0,0,0,0
"sony","jazzdance",2007,"electronic",0,0,10,0,0.1015625,0,0,0,0,0
"universal","jazzdance",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,0,0
"warner","jazzdance",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,0,0
"emi","jazzdance",2007,"electronic",0,0,14,0,0.0915576694411415,0,0,0,0,0
"sony","jazzdance",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,0
"universal","jazzdance",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,0
"warner","jazzdance",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,0
"emi","jazzdance",2008,"electronic",0,0,8,0,0.125,0,0,0,0,0
"sony","jazzdance",2009,"electronic",0,0,9,0,0.0987654320987654,0,0,0,0,0
"universal","jazzdance",2009,"electronic",0,0,26,0,0.087962962962963,0,0,0,0,0
"warner","jazzdance",2009,"electronic",0,0,7,0,0.0918367346938776,0,0,0,0,0
"emi","jazzdance",2009,"electronic",0,0,13,0,0.1072,0,0,0,0,0
"sony","jazzdance",2010,"electronic",0,0,6,0,0.222222222222222,0,0,0,0,0
"universal","jazzdance",2010,"electronic",0,0,20,0,0.112426035502959,0,0,0,0,0
"warner","jazzdance",2010,"electronic",0,0,4,0,0.135802469135802,0,0,0,0,0
"emi","jazzdance",2010,"electronic",0,0,11,0,0.1640625,0,0,0,0,0
"sony","jazzdance",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,0
"universal","jazzdance",2011,"electronic",0,0,17,0,0.179584120982987,0,0,0,0,0
"warner","jazzdance",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,0
"emi","jazzdance",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,0
"sony","jazzdance",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,0,0
"universal","jazzdance",2012,"electronic",0,0,22,0,0.150510204081633,0,0,0,0,0
"warner","jazzdance",2012,"electronic",0,0,0,0,0,0,0,0,0,0
"sony","jazzdance",2013,"electronic",0,0,2,0,0,0,0,0,0,0
"universal","jazzdance",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,0
"warner","jazzdance",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,0
"sony","jazzdance",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","jazzdance",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","jazzdance",2014,"electronic",0,0,3,0,0.25,0,0,0,0,0
"sony","heavy-metal",2005,"rock",0,0,1,0,1,0,0,0,1,3.65512762314413
"universal","heavy-metal",2005,"rock",0,0,17,0,0.0752,0,0,0,1,3.65512762314413
"warner","heavy-metal",2005,"rock",0,1,7,0,0.14,0,0,0,0,3.65512762314413
"emi","heavy-metal",2005,"rock",0,0,8,0,0.164444444444444,0,0,0,1,3.65512762314413
"sony","heavy-metal",2006,"rock",0,0,7,0,0.0844444444444444,0,1,0,0,3.83199169709779
"universal","heavy-metal",2006,"rock",0,0,31,0,0.0664036817882972,0,1,0,0,3.83199169709779
"warner","heavy-metal",2006,"rock",0,0,8,0,0.140495867768595,0,1,0,0,3.83199169709779
"emi","heavy-metal",2006,"rock",0,0,12,0,0.07,0,1,0,0,3.83199169709779
"sony","heavy-metal",2007,"rock",0,0,10,0,0.1015625,0,3,0,0,4.25772606134454
"universal","heavy-metal",2007,"rock",0,0,23,0,0.0991398822996831,0,3,0,0,4.25772606134454
"warner","heavy-metal",2007,"rock",0,0,12,0,0.12962962962963,0,3,0,0,4.25772606134454
"emi","heavy-metal",2007,"rock",0,0,14,0,0.0915576694411415,0,3,0,0,4.25772606134454
"sony","heavy-metal",2008,"rock",0,0,5,0,0.135802469135802,0,1,0,0,3.56970622165153
"universal","heavy-metal",2008,"rock",0,0,35,0,0.0687077251690993,0,1,0,0,3.56970622165153
"warner","heavy-metal",2008,"rock",0,0,10,0,0.163265306122449,0,1,0,0,3.56970622165153
"emi","heavy-metal",2008,"rock",0,0,8,0,0.125,0,1,0,0,3.56970622165153
"sony","heavy-metal",2009,"rock",0,0,9,0,0.0987654320987654,2.44,4,0,0,4.11980872043446
"universal","heavy-metal",2009,"rock",0,0,26,0,0.087962962962963,2.44,4,0,0,4.11980872043446
"warner","heavy-metal",2009,"rock",1,0,7,0,0.0918367346938776,2.44,4,0,0,4.11980872043446
"emi","heavy-metal",2009,"rock",0,0,13,0,0.1072,2.44,4,0,0,4.11980872043446
"sony","heavy-metal",2010,"rock",0,0,6,0,0.222222222222222,0,3,0,1,4.54918007792072
"universal","heavy-metal",2010,"rock",0,0,20,0,0.112426035502959,0,3,0,1,4.54918007792072
"warner","heavy-metal",2010,"rock",0,1,4,0,0.135802469135802,0,3,0,0,4.54918007792072
"emi","heavy-metal",2010,"rock",0,0,11,0,0.1640625,0,3,0,1,4.54918007792072
"sony","heavy-metal",2011,"rock",0,0,4,0,0.12396694214876,0.75,3,0,0,5.12622079803103
"universal","heavy-metal",2011,"rock",0,0,17,0,0.179584120982987,0.75,3,0,0,5.12622079803103
"warner","heavy-metal",2011,"rock",0,0,11,0,0.137777777777778,0.75,3,0,0,5.12622079803103
"emi","heavy-metal",2011,"rock",0,0,8,0,0.152777777777778,0.75,3,0,0,5.12622079803103
"sony","heavy-metal",2012,"rock",0,0,9,0,0.0816326530612245,0,1,0,0,5.05911741564119
"universal","heavy-metal",2012,"rock",0,0,22,0,0.150510204081633,0,1,0,0,5.05911741564119
"warner","heavy-metal",2012,"rock",1,0,0,0,0,0,1,0,0,5.05911741564119
"sony","heavy-metal",2013,"rock",0,0,2,0,0,0,3,0,1,4.21919176394888
"universal","heavy-metal",2013,"rock",0,0,11,0,0.1171875,0,3,0,1,4.21919176394888
"warner","heavy-metal",2013,"rock",0,1,5,0,0.140495867768595,0,3,0,0,4.21919176394888
"sony","heavy-metal",2014,"rock",0,0,3,0,0.333333333333333,0.48,2,0,0,0
"universal","heavy-metal",2014,"rock",0,0,6,0,0.111111111111111,0.48,2,0,0,0
"warner","heavy-metal",2014,"rock",0,0,3,0,0.25,0.48,2,0,0,0
"sony","acid-jazz",2005,"electronic",0,0,1,0,1,0,0,0,0,NA
"universal","acid-jazz",2005,"electronic",0,0,17,0,0.0752,0,0,0,0,NA
"warner","acid-jazz",2005,"electronic",0,0,7,0,0.14,0,0,0,0,NA
"emi","acid-jazz",2005,"electronic",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","acid-jazz",2006,"electronic",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","acid-jazz",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","acid-jazz",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","acid-jazz",2006,"electronic",0,0,12,0,0.07,0,0,0,0,NA
"sony","acid-jazz",2007,"electronic",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","acid-jazz",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","acid-jazz",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","acid-jazz",2007,"electronic",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","acid-jazz",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","acid-jazz",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","acid-jazz",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","acid-jazz",2008,"electronic",0,0,8,0,0.125,0,0,0,0,NA
"sony","acid-jazz",2009,"electronic",0,0,9,0,0.0987654320987654,0,0,0,0,NA
"universal","acid-jazz",2009,"electronic",0,0,26,0,0.087962962962963,0,0,0,0,NA
"warner","acid-jazz",2009,"electronic",0,0,7,0,0.0918367346938776,0,0,0,0,NA
"emi","acid-jazz",2009,"electronic",0,0,13,0,0.1072,0,0,0,0,NA
"sony","acid-jazz",2010,"electronic",0,0,6,0,0.222222222222222,0,0,0,0,NA
"universal","acid-jazz",2010,"electronic",0,0,20,0,0.112426035502959,0,0,0,0,NA
"warner","acid-jazz",2010,"electronic",0,0,4,0,0.135802469135802,0,0,0,0,NA
"emi","acid-jazz",2010,"electronic",0,0,11,0,0.1640625,0,0,0,0,NA
"sony","acid-jazz",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,NA
"universal","acid-jazz",2011,"electronic",0,0,17,0,0.179584120982987,0,0,0,0,NA
"warner","acid-jazz",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,NA
"emi","acid-jazz",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,NA
"sony","acid-jazz",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,0,NA
"universal","acid-jazz",2012,"electronic",0,0,22,0,0.150510204081633,0,0,0,0,NA
"warner","acid-jazz",2012,"electronic",0,0,0,0,0,0,0,0,0,NA
"sony","acid-jazz",2013,"electronic",0,0,2,0,0,0,0,0,0,NA
"universal","acid-jazz",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,NA
"warner","acid-jazz",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,NA
"sony","acid-jazz",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,NA
"universal","acid-jazz",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,NA
"warner","acid-jazz",2014,"electronic",0,0,3,0,0.25,0,0,0,0,NA
"sony","conscious",2005,"hip-hop",0,0,1,0,1,0,0,0,0,0
"universal","conscious",2005,"hip-hop",1,0,17,0,0.0752,0,0,0,0,0
"warner","conscious",2005,"hip-hop",0,0,7,0,0.14,0,0,0,0,0
"emi","conscious",2005,"hip-hop",0,0,8,0,0.164444444444444,0,0,0,0,0
"sony","conscious",2006,"hip-hop",0,0,7,0,0.0844444444444444,0,2,0,1,6.40508633072313
"universal","conscious",2006,"hip-hop",1,1,31,0,0.0664036817882972,0,2,0,0,6.40508633072313
